Date,"VASP","cp2k","Gromacs","CASTEP","DL_POLY","NAMD","Unified Model","MITgcm","WRF","ONETEP","ChemShell","CRYSTAL","NWChem","GAMESS","Fluidity","NEMO","Quantum Espresso","Molpro","SENGA","Amber","LAMMPS","GS2","CASINO","incompact3d","HemeLB","OpenFOAM","SimVascular","Code_Saturne","HiPSTAR","EPOCH","FVCOM","Oasis","DL_MESO","CHROMA","Cray Testing","ELMFIRE","HYDRA","NECI","Nektar++","PDNS3D","SIESTA","USCNS3D","ptau3d","LS-DYNA","PRECISE","GPAW","Python","FHI aims","CloverLeaf","B2-EIRENE","flow_main","ABINIT"
"2015-10-21 00:00:00",25520,3948,6187,4204,1446,1265,10587,572,8862,6573,418,820,510,0,0,560,123,0,122,16,2242,0,0,208,0,701,0,876,2767,440,0,36,864,0,0,0,1600,0,1644,2201,0,0,0,0,0,632,804,251,0,0,300,364
"2015-10-22 00:00:00",14290,3551,4834,3955,1058,1002,9666,867,7908,5488,668,130,724,0,0,879,925,0,27,1,1020,0,0,304,150,1370,0,7347,9100,504,0,72,2304,0,0,0,4217,1240,1224,2292,0,0,0,0,0,76,142,403,0,360,480,68
"2015-10-23 00:00:00",8423,6809,3941,3255,1641,1034,4098,503,2223,10797,159,35,0,0,1,3,686,0,9,360,3443,0,0,0,1280,1654,0,4564,9361,252,0,16,79,1,0,0,6983,300,3168,1636,0,0,0,0,0,12,86,1698,0,120,54,18
"2015-10-24 00:00:00",7845,3413,4033,7648,1621,1027,3359,400,208,4961,858,405,614,20,0,96,3458,0,102,168,5741,0,0,0,0,2535,0,5804,3135,480,0,24,100,0,0,0,2940,0,1920,828,0,0,0,0,0,480,580,757,0,2640,342,30
"2015-10-25 00:00:00",11392,2994,7500,3954,1347,2272,13816,292,12266,10823,792,135,1104,380,0,0,1837,0,49,140,4094,0,0,0,0,3253,0,1272,0,400,0,100,0,0,0,0,3140,525,3310,850,0,0,0,0,0,0,120,2023,0,0,432,72
"2015-10-26 00:00:00",10155,4043,8003,5509,1481,2482,8651,660,7038,16388,440,133,732,360,0,448,1914,0,111,66,1717,0,0,0,2882,3518,0,6212,0,0,0,52,96,0,0,0,1740,1420,7080,4,0,0,0,0,0,528,1058,1151,0,0,0,60
"2015-10-27 00:00:00",11764,4203,6989,3861,203,676,7018,658,2619,7020,472,320,12,340,0,782,5115,0,48,12,6325,0,0,16,3252,2123,0,3248,1590,0,0,80,5184,0,0,0,3235,745,4172,12,0,0,0,0,0,96,5630,266,0,3921,0,39
"2015-10-28 00:00:00",24755,5478,8140,2510,2020,307,9743,328,8428,3683,286,210,582,0,0,150,2287,0,36,22,5158,0,0,0,0,1786,0,6488,3180,2802,0,32,48,1,0,0,2765,720,0,388,0,0,0,0,0,416,489,123,0,4960,0,0
"2015-10-29 00:00:00",15673,5390,11948,2079,1520,2324,14415,708,12924,4503,198,351,405,0,28,751,5913,0,210,48,9135,0,0,0,1340,1976,0,1280,0,1024,0,52,1229,0,0,0,990,525,320,204,0,0,0,0,0,48,186,290,0,6000,0,0
"2015-10-30 00:00:00",24018,6056,10898,2907,2542,2005,15248,673,12643,2820,370,570,688,0,0,23,3457,0,3390,718,6059,112,0,0,1200,2357,0,760,0,370,0,46,1145,0,0,0,0,75,0,0,0,0,0,0,0,480,754,752,0,0,0,96
"2015-10-31 00:00:00",10842,2628,6128,1171,1176,1772,7209,35,6669,550,0,20,450,0,0,0,2578,0,383,52,9876,4,0,0,0,862,0,200,0,60,0,0,1063,0,0,0,0,25,80,0,0,0,0,0,0,0,0,192,0,0,0,0
